subject,Af3,Af4,Af7,Af8,Afz,C1,C2,C3,C4,C5,C6,Cp1,Cp2,Cp3,Cp4,Cp5,Cp6,Cpz,Cz,F1,F2,F3,F4,F5,F6,F7,F8,Fc1,Fc2,Fc3,Fc4,Fc5,Fc6,Fcz,Fp1,Fp2,Fpz,Ft7,Ft8,Fz,Iz,O1,O2,Oz,P1,P2,P3,P4,P5,P6,P7,P8,Po3,Po4,Po7,Po8,Poz,Pz,T10,T7,T8,T9,Tp7,Tp8
001,0.17562220401829182,-0.2139610387488363,0.12142704564732473,-0.17691682005618492,0.005963917320629619,0.08188241374721486,0.5446313505238691,-0.18047547806606412,0.3012483222117322,0.31817661978024914,-0.046883633342179376,-0.0982702009681661,0.1960142272668119,-0.257406197134581,0.14468009165833956,0.015069712981719802,0.19147198243614894,0.08832007071508127,0.4128576382082087,0.2476198162145667,-0.23839653191349522,-0.11254366893595125,-0.07383002846110531,0.3291343642859527,-0.3313498385850584,0.08751174470314002,-0.35817594927973145,0.44844041153312597,0.012989790734306006,0.3070349176770929,0.15569093101965778,0.6477929812504464,-0.002096559528012465,0.12116261133125464,0.4250069138281566,0.005043562167102278,0.2834965083834405,0.4548245025707779,-0.10969513140878626,-0.12331254344652684,0.19911531074902722,-0.04290225668424674,0.1875934086284485,-0.014937592461732874,-0.009331696443987458,-0.11306334183815217,-0.16200783580253342,0.09537710919270029,-0.00252946034675422,0.17295293502632675,-0.03128207609239678,0.17927187989922297,-0.14004246036962836,0.04024280817244372,-0.10400646740495684,0.3561430476373875,-0.005738916826908053,-0.08318060205171454,0.135302944884603,0.40991435222829903,0.2917677913329222,0.04807257302321974,0.3301241772597222,0.42743903808939965
002,-0.00490630890027724,0.33335911399998386,0.010383488763856807,0.18639978183412126,0.12983988814246522,-0.007689993225366898,-0.2147331154845671,-0.13704162031866468,0.02151996300230788,0.0739001020374393,0.35082106847902816,-0.02014179712343178,0.0610967590314998,0.21557388031685054,0.26538559577936194,-0.3118976642022202,0.1647920796543712,-0.03108492041644989,-0.29420894428195205,-0.014395653722720197,0.053810431336010656,-0.07615677107461,-0.006954179669600158,0.006150486073667749,0.20788911130892243,0.41740281823568437,-0.14792841403581028,-0.22979090797442184,-0.053907668801509157,-0.18190222042215665,-2.5085404858904425e-06,-0.16760507929553736,0.013904557069887746,-0.2054063254322342,0.13475005086619518,0.1951259685487645,0.041127202204470054,0.27779383080791265,0.12004735821422727,0.07143637281481593,-0.6105961031323235,-0.4750873202819392,-0.5908715006956013,-0.5845871468866519,-0.14388749633958964,-0.27178423835129856,-0.4120587907604186,-0.12511710510489665,-0.12212963215480799,-0.24003271794069841,-0.10694619512288678,-0.17937794923064773,-0.1970745382825818,-0.38017059516851825,-0.09968706412590017,-0.6026182498818763,-0.3041038947569476,-0.357812025486223,-0.06686372708127158,-1.0595156746648091,0.1398244930706296,-0.06225391590170554,-0.2437571626699106,0.15448936530629526
003,0.0857603251507677,0.015248897055746391,-0.03454736958201743,0.016136486881709128,-0.25663542047288845,-0.07184010358820964,0.1654006724332695,0.08678216163703384,-0.09496841744603918,0.00035695722129158725,-0.06438618518093203,0.1128349185958418,0.20230349504426187,0.18268315405111654,0.07313192384986253,0.24006404794251063,-0.055958414615975866,0.04747011764562756,0.33101630645376734,0.061967101139031894,0.14269604139569064,0.09487302408534959,0.11969997289618578,0.3028870910176137,0.06233253729250213,0.3807549011708452,-0.011456079589827639,0.1295762072934208,0.1765855597998661,0.10602177460594286,-0.05623428773610367,0.3452432132809009,-0.05975102070346122,0.21989150364609064,0.11280260630089792,0.0028274710421526683,0.039168161970738774,0.39944317243674,0.11622328042576072,0.1461237585292372,-0.17553026232790186,-0.2422700715897474,-0.1286996811336099,-0.14456043535313134,-0.010036447131446247,0.007590844726422352,-0.10626398996702663,-0.12099997007315183,0.08440001091115423,-0.111527451660489,0.01873515134363002,-0.16637781968332638,-0.20358271612406004,-0.09896282604843298,-0.005530323237000756,-0.21293561853358597,-0.2052504850656569,0.10218075078580341,-0.4659468965265615,0.2868238828149214,-0.12212896041807811,0.10248948731886068,0.3033104664397142,-0.1538857437419661
004,0.32075108367074395,0.3170714062092949,0.3823294108396522,0.3966673799445319,0.20074102209504044,-0.4272056167621022,-0.2281913876432176,-0.11987845777607786,0.11767477674414771,-0.36024159110186,-0.18538759193050758,-0.26126378929686866,-0.08528161568584086,-0.2236366470906796,0.07187010764386523,0.0784941101552202,0.13583105795760045,-0.43983969903815023,-0.4289889798057329,0.08696704168127084,-0.0988804305817966,0.06946711847456219,-0.07086238374605996,0.8216190375629612,0.36986820594183173,0.18544991749118497,0.3909440104379298,-0.20215928962846727,-0.407409510414144,-0.11087513464192109,0.04399400469867648,-0.20493181363932664,-0.05744180548675032,-0.4475011364461371,0.330305115772479,0.5642082308582794,0.3481326324047491,-0.19224586541184852,0.2847537543206595,-0.005168064828520752,0.534282113168565,0.5181005883009688,0.4824995053719211,0.36031496578632327,-0.13846889076507318,0.22153138996515379,0.3862400761139622,0.1531475221213685,0.0998517293483238,0.2604024144329163,0.5900266093648634,0.3092600306733757,0.29680323783417667,0.413940803552858,0.3497372857151664,0.3846045802205188,0.08855212634055948,-0.0028586822198517214,0.3861725161795137,-0.2595487948331191,0.31901644544594104,-0.3961544219787637,-0.10030491035723035,0.46011659839732877
005,0.8576423358452123,0.35346986967103783,0.32940125739009884,0.5346090748150882,0.45002664568463924,0.37943475744818134,0.6758489122136759,0.3044884202245983,0.4772078512745771,0.05587486797842722,0.754310828514281,0.5998747721184203,0.6861751063870325,-0.10077680642638612,0.3369903021191126,-0.24908470277509367,0.12659429609817638,0.5752251895431901,0.66668221942423,0.5899268516727763,0.5196487820714235,0.6565609915188682,0.025012679138939592,0.2601507397267179,0.24016039766563685,0.4824764779100674,0.036060971093193284,0.527374074549788,0.5565102020130503,0.5347634281606691,-0.11643050837796645,0.008186074722437153,0.2646841930289906,0.6395336577761921,0.24163105590595627,0.6192622096788494,0.6924327311564755,0.7683836052146048,0.06708634879161215,0.6231858039301059,0.6293506061100336,0.5187656878583417,0.19536758150140318,1.0342152849764,0.39102750702591593,0.0839924941044245,0.010931047509702252,-0.014186695268326499,-0.24980224995697015,0.2976634108451964,-0.0878489603473031,0.450779468084674,0.581598909925577,0.1959814739744308,0.44668345135978615,0.02955258277849565,-0.06880607859115079,0.3714949146869393,0.11427159960322308,-0.11147753468540383,0.09847442053150504,0.22098899463422453,0.1402626423886143,-0.15926416122921302
006,-0.10274965878665404,-0.31119257566855163,-0.12151170061011696,-0.42254572409610996,-0.5580275290969492,-0.44022347371917064,-0.06749352344562132,-0.2793249486553011,0.08177746627420165,0.3545169382288005,0.6446094430497912,-0.34626364828895095,0.43712257834196916,-0.264504826366457,0.2541358731377774,0.07046877011911168,0.23738430745582456,0.16023737217066747,-0.1594847930119858,-0.23518440844859065,-0.5144569778795169,-0.32204996593803015,-0.5632056365431355,-0.23011116630137574,-0.06724261097039538,-0.2968613298951219,0.14826370367696376,-0.33493157924511097,-0.12991041310089402,-0.24193386066378336,-0.043340393381490094,0.15705325386149305,0.4095301496069439,-0.31640952027357294,0.06740684568850669,-0.02754112476567011,-0.05545456751001626,0.2563652595966547,0.7093223416351864,-0.3741510283852798,0.5317769734314148,-0.16809089869416738,0.12046064911078452,0.2217164389718465,-0.0780570065142552,0.24245597782764275,-0.077095698875427,0.06875698020670129,-0.35646032318109344,0.14590641475355293,-0.37104482322339616,0.45576847578079177,-0.20989555618496586,0.2503333057047045,-0.43339617698523847,0.2524088433254846,0.2989542350054081,0.25247975050361793,-0.10782745254861764,0.5815885559245602,0.6731899264865473,0.34000624758661524,0.2611657565480077,0.6891618039529412
007,-0.4480687154852382,-0.1925302288133655,-0.45627377034394245,-0.08610942125532212,0.07532211853969212,-0.085937271353277,0.7442356156732488,-0.12419915265907927,0.7471001816292683,-0.19909924213830688,0.8649440396212924,0.056454736792777654,0.8711069516494387,0.17638704298281116,0.8534067949027704,0.14388870954148505,0.7723593447954302,0.18763441333644978,-0.04838902187977567,0.03518478666622671,0.09207807555444641,0.07046335490168348,0.056701534444413615,-0.2772212360483666,0.08768658896402465,-0.6914526999988168,-0.25616951012720657,-0.10676116482418263,0.11765742429172682,-0.25990558877487047,0.1267588619913843,-0.2486792544630519,0.45883046059957133,0.11777375836549286,-0.24846694364248756,-0.059001754353427416,-0.14856781094141858,-0.8236221105859038,-0.10913154793443292,0.06728103050320489,-0.33553666525643217,-0.15970467345689843,-0.01901894939149895,-0.2901906036200889,0.4723307199878106,0.5506428963757419,0.3211526753251321,0.8201967207797148,-0.10594075253216212,0.4650114299844469,-0.3777808540453457,0.08261412934079906,0.0830722779718304,0.18688763693277755,-0.49276466121068674,0.21168695913443905,0.05324368789055714,0.5262126049015468,0.1708470762350433,-0.3409392162151432,0.38173707569574516,-0.5595490736062296,-0.153090339063868,0.09727175529062984
008,0.5304327699394951,0.5572647309804287,0.4169576863003871,0.38373229649928275,0.38572859271784476,0.7254991463290257,0.6317995305384732,0.6164091197379657,0.6412707630355279,0.25628159654142924,0.3479422806333565,0.33090339938353514,0.6351858781774772,0.4802788652161176,0.6443133459878776,0.23707728933252206,0.4722504021429237,0.2734969776108576,0.57804152441392,0.45428228369132173,0.4265417654600124,0.458935285682022,0.4467136345713056,0.49799195894007986,0.42746571187496374,-0.04516726374113875,-0.11487582196043808,0.6208956335684468,0.7285575899714756,0.5386460196587601,0.7167093666545065,0.39359304310960275,0.2577470142594436,0.7606985459430655,0.4886912905467704,0.5144375510245323,0.5261657126190288,-0.024826809727185817,-0.2361548055523631,0.4505842008553217,-0.12727803265208174,-0.04099069297444094,-0.17713688534424957,-0.041296527977505076,0.2014000314188161,0.2634895290614525,0.41335349608521876,0.2686001515052633,0.02798373605561119,0.10756231417533871,-0.3166687380618746,-0.17959296412589174,0.17979383465930004,0.059221738571473725,-0.10078896872974186,0.007828347893830273,0.07253631857828419,0.26655431163239146,0.20708618540087717,0.13013895229154424,0.034644584055748245,0.03225097173352651,-0.015353520411485383,0.20055225876621555
009,0.3086895370829965,-0.052786409168563,0.47933644907854595,1.0439809965075157,0.19595667699534336,0.35840964864888014,0.1119605205154463,0.3517109902632923,0.03516152273994372,0.48311495905818513,-0.2248132125401679,0.0802223994317221,-0.0021831235392281434,-0.04564708607791115,0.12583499773943307,0.15924146345208767,-0.09813639143706099,0.1099972299987132,0.2811341653245911,0.2230785136500817,0.20646908995564783,0.35956514459561706,0.17851670194301042,0.5407551180499189,-0.06523940148478027,0.5873662352613663,0.10662816103333717,0.18334788321447726,0.0865776904000908,0.3004687535936043,0.03945186451344396,0.6052787928953453,-0.1896919449184183,0.14821532817253888,0.33189725045849006,-0.0015644446513186916,-0.07767163188515308,0.3169529169825616,0.18123041285878652,0.23786152044257455,-0.3351108801029903,0.14728690668296757,0.2812297121201608,0.030824168072212166,0.17414872585366703,0.18126705166122903,0.12808055908044014,0.13718463088167726,-0.006312222244213989,0.19396374581760717,-0.20900019498348882,-0.02554679682749647,0.2593391195761966,-0.05251290479207671,0.3305061417749744,-0.01592003137564041,0.16505566027511626,-0.008749823131855461,0.051711950149125996,-0.10847612921919719,0.21334940305964215,0.3016958742622883,0.42689809112524235,-0.22615344112753638
010,-0.21255243033716933,-0.20923585637970446,-0.2056846945314446,-0.4023152541782987,0.24108476869977952,0.14414963472778541,-0.011051305128458283,0.01644170561312064,-0.21404017588147167,-0.3515917632680956,-0.4300796180236909,0.016435785126258318,-0.13501236148164528,-0.17108172711565975,-0.33911218985256864,-0.04847093298139779,-0.4378679844835381,0.010203988400241434,0.14724596825177785,-0.32161934103735623,-0.2041747504317637,-0.15431229264233834,-0.33143888316902503,-0.17163057499514045,0.022442769700792398,0.06036520071506257,-0.3773342476215836,0.1499101651202986,-0.2554087855246925,0.003310195324772225,-0.48004665723946194,0.02624948644738015,-0.5062772521563854,-0.15022773107825843,-0.23171140579917332,-0.17479099876855356,-0.22684792652344296,0.15551493587948667,-0.21138490046120348,-0.0675293411964063,0.15549241438592393,-0.2649632369166146,-0.34020596449060647,-0.20744647406615394,-0.11521264788431929,-0.6945431906972402,-0.37035926906015776,-0.48181085511631555,-0.45903449790610723,-0.21302851790470906,-0.06561530435864082,-0.46324551274207953,-0.3886575917584945,-0.6356285708146852,-0.5489208926676944,-0.7282315762160656,-0.2849269005319389,-0.33770677242799846,0.016027733303104363,0.2252280488037278,-0.6972564718576553,0.7601225626203116,0.10173659338679694,-0.2822875129174783
