subject,Af3,Af4,Af7,Af8,Afz,C1,C2,C3,C4,C5,C6,Cp1,Cp2,Cp3,Cp4,Cp5,Cp6,Cpz,Cz,F1,F2,F3,F4,F5,F6,F7,F8,Fc1,Fc2,Fc3,Fc4,Fc5,Fc6,Fcz,Fp1,Fp2,Fpz,Ft7,Ft8,Fz,Iz,O1,O2,Oz,P1,P2,P3,P4,P5,P6,P7,P8,Po3,Po4,Po7,Po8,Poz,Pz,T10,T7,T8,T9,Tp7,Tp8
001,0.19442644783452834,-0.29453913032434276,0.22126585127979095,-0.25861679978216723,-0.0508034284030332,0.1573136807859325,-0.2352385862472145,0.21846819611772453,-0.16025410642806281,0.2920006906286191,-0.2420489528518659,0.018090374785030283,-0.11773615945617832,0.06939841876268338,-0.2938152748827343,0.17753959235292316,-0.1228323788346386,-0.15769575457734697,0.05813543867606474,-0.059082469800167514,-0.1597431765975028,0.07883337927887857,-0.08898982254843801,0.09208266819723099,-0.20520962786228036,0.27490714299871477,0.2772476817638808,0.11224749665667533,-0.14365382531440363,0.10104363152585422,-0.39705744048416025,0.16081450775381284,-0.17976824133331493,-0.2498165304514257,0.03418969642793118,-0.028828474691629358,-0.15100993822969533,0.21988142198412017,-0.021347799945887314,-0.15351107708632072,0.6077113312292194,0.21988883432207332,0.19076403714089124,0.0930421690014393,0.09934138280664057,-0.06516206036592198,0.06365610321031834,-0.021823166975505126,-0.014345652447414592,-0.15995515093381774,-0.08196375083154772,-0.25605745309857464,-0.05006063937351157,0.07439575846863855,-0.1349467016323589,0.12313424535098033,0.11738677102842549,0.030054891784536186,0.21466554038613658,0.022031522188785846,0.02337151159180706,0.043273429922185414,-0.02248661686855602,-0.10220365758245431
002,0.23850478164638586,-0.03903170655562357,0.30714862414558963,-0.0852643107211343,-0.15982065703418918,0.28676362050832116,0.029278319707067645,-0.09325529037452218,0.16993245067616924,-0.0028856702757958305,-0.006576907806275532,-0.1438742612320416,0.07132960664552807,0.2560171737388075,0.147833089387201,-0.09197523854455156,0.07760540672643865,0.3197048860235839,0.0699985685977558,0.300710748540854,-0.10805182119899845,0.5554523583830183,-0.006196448095819866,0.14450702429899553,-0.02738932048753525,0.3600139596310691,-0.2637297405928866,0.2775246061897845,-0.013279533572571937,0.13710762162068715,0.2598042001372234,-0.11186790379678385,-0.013624747904970029,0.12949330843039256,-0.19004706161320797,-0.252361941275149,-0.393379809071723,0.2283540258357249,0.6791188365446087,0.09371208362045205,-0.2194601408704316,-0.36476091355873863,-0.45849918494783504,-0.2454476430597498,-0.3245099707661959,0.36832698094508753,-0.12620094018167108,0.3952619247805603,0.09899734409046329,-0.08631668597311368,-0.46582270957276795,-0.3601070645031333,-0.19380461336308494,-0.09573441390878623,-0.4675106798957496,-0.47007865153448536,0.18508857130290152,-0.03607550762033301,0.10817062730669486,-0.2621363263987566,0.03890839435459049,0.13597743390614345,-0.28409816277491917,-0.007470598638568075
003,-0.36218622406828416,-0.1383311110839618,-0.12380783296146936,-0.14187494863728456,-0.25496489803259303,0.09566824586375133,0.06646448229247637,-0.012425472259924686,0.018773120799761678,-0.00520132669851181,-0.5817343609921278,0.14953359894448548,-0.01915086117124465,0.15729288817253462,-0.0100112920331622,-0.10159315526742185,-0.2635145209689595,0.2028626365189442,0.02789725256291886,-0.17353995531034971,0.06760549972515983,-0.08063414332376595,0.09207311864911616,-0.00586355222003232,-0.05304317185217755,0.057339894552646875,-0.2880352335925055,-0.18355138467003568,-0.19378510575132962,-0.1904184243409982,-0.19647460746204315,-0.20160895403117052,-0.198251873495372,-0.0700290948575159,-0.14722657434401526,-0.31413344623891787,-0.14070606306153993,-0.034359928600846634,-0.3600449818264861,-0.011102485832006015,0.39682294980545507,0.4718964441734055,0.3180360297795496,0.39518906039827095,0.16030784317421698,0.13553719662027108,0.2033079192303705,0.13437369757905027,0.09395550775825667,-0.0029445689556469867,-0.06689118422748752,-0.01625160654841945,0.4502454054123719,0.24181767202253435,0.2958429253715916,0.15222292936373583,0.450940112657382,0.2925267277575391,-0.3614094487966437,0.0569297176569572,-0.2070462904505549,0.21728810792770714,-0.05928319432497653,0.16868029351931924
004,0.3975734370564068,0.2488986330413728,-0.028183438779017078,-0.2891175644967111,0.12642367847251346,-0.18855946157194728,0.38026855699131334,0.008792260905712196,0.35690526454267146,0.33808693444396765,0.1062527666175531,-0.05807777568919224,0.09014827830597733,0.082302749174639,-0.18888167428429983,0.20656968667189116,0.28195745087821145,0.0024112612242209175,0.07132897578212559,0.2015902342076634,-0.13703544960842048,0.5438026946346761,-0.11566477581616327,0.2380292156696779,-0.297841758879964,0.5709969884343407,-0.10448066872828446,-0.3673976617537005,0.09787142960808229,-0.1867955290701688,-0.052453632031044986,0.16942300464495652,-0.02592158777473101,0.12281119501567825,0.10365350524315414,-0.1892093833286733,0.2722111231232032,0.18057658843110247,1.6731603226984861,0.07961196462363339,-0.3590895704707009,-0.18482752515445863,-0.618852441038023,-0.5413603597235658,0.03908818789151433,0.08712191303833022,-0.12967708592148428,-0.08908359646080835,-0.18947388819608446,-0.2970675234852016,-0.16758525461664778,-0.4456690778240153,-0.2397463442305854,-0.34728275382914453,-0.24848485397462453,-0.3153890637091388,-0.4844138536301531,-0.4215064632656199,0.00889920357822424,0.13772534750805937,-0.16858609491769658,0.58866425762357,0.07224305058417874,-0.40768404840683636
005,-0.007545857629839364,0.10378442069822158,0.07692499813675407,0.24861568701256515,-0.1944181086975138,0.1783193529814427,-0.10051268014142581,-0.051089753434121296,-0.5578824813644974,0.017945223863139154,-0.08701615461139173,0.2569425750963589,-0.34404600529120294,0.11843638056785905,-0.20938534454112034,0.21803490381552681,-0.07567537667211546,-0.00393641462907196,0.2564567530858253,-0.06660938371561433,0.04334567947177054,-0.26929719438183686,0.30898581336616376,0.448663191684986,-0.1917843161515228,0.17571996836860815,0.11863471728693148,0.06398491349233376,-0.11490825885398831,0.05969068525435042,0.33540921459808665,-0.07851649628550347,0.04966974216062414,0.07925891836586779,0.24076195303256842,0.3874152513694245,0.07366345331459756,-0.12315532657364753,-0.06892478119929908,0.02972916420802671,-0.10216473122717365,0.14799580062399414,0.09025299434185335,0.2588197000307474,-0.06345007354585908,-0.13848454646279018,0.2309288770101165,-0.26880506489009004,-0.5951601756625777,0.24338556924678406,-0.0016808686495254077,0.00894085164851699,-0.05431814976930717,-0.028991248896582056,0.32564375914365723,-0.16631759851224884,-0.04938244169960407,-0.16795803651432878,-0.11877803286291419,-0.3196507452758137,0.034663679922695256,-0.10279547418418923,0.05920228623258275,-0.5675853571062622
006,-0.10951203041911849,-0.11062309989913861,-0.04512060794820162,-0.14393872880076497,0.2701394044649838,-0.1322203890781996,-0.37139827449250334,-0.09294568090161477,-0.26995794952560387,-0.0010278954752362401,0.1841172925533152,0.3295248746270169,-0.46601555959720026,0.3434799992842346,-0.46559002151561296,0.5708672222615004,-0.27316992819472724,-0.1801315788859833,-0.2107824039630395,0.17433805128944863,0.023499840611415176,0.24932130904468386,0.019654127341627234,0.2065050094009731,0.032870917424795185,0.17992243901867716,0.3521497301163896,0.07587787742611533,-0.1856700524625321,0.04498261543189645,-0.14705882407215914,0.332040637781344,-0.09027843759653971,0.0188939959224748,-0.2435686108095823,-0.2756589080991875,-0.04392610754737809,0.15500211933674618,0.09442479802637375,0.2547821366812988,-0.5338810302926443,0.005275143784051237,-0.10629701646210109,-0.013508065883987855,-0.01072570620032666,-0.1087565079179874,-0.02649611061513167,-0.22460548620688753,0.40622498506464383,-0.25619473466222614,0.41669857286943346,0.08079064878967188,-0.019956491867541268,-0.27654541422506945,0.09327516357292144,-0.2986239592846867,-0.16093661643589374,-0.058367245966215384,0.036248098838439616,0.16590750073746724,0.07503075530839265,0.29867511084470766,0.37675014568595194,0.08621895176403178
007,-0.23339820591348467,-0.03148132736405779,0.09883353657330984,-0.015914986547927112,-0.5670427422073722,0.015330824658182807,0.022107821289039653,0.22018488240536532,-0.022322468903760828,0.026464461197542255,0.1754538136743225,0.12770806979756444,0.0601917338362587,0.012634008127376195,0.07949639506620165,0.14702786682289676,-0.07246402251904888,0.05036271391827479,0.04015542077112638,-0.2990316478101842,-0.2939973537230235,-0.33951437930518114,-0.33405051340406755,0.082865450209682,-0.2520659626136884,0.32176202310462315,-0.06765788348653862,-0.3392486957893538,-0.11983553363714267,-0.12387290552961161,-0.1082794548917973,0.06557161074538287,-0.16553246250572057,-0.09312171162839161,0.023391961671289985,-0.1210335989495423,-0.09714353584884211,0.30397206643737534,0.2217471516193839,-0.30517353279074866,-0.0601401222958996,-0.20762715894030062,0.7799092262543006,0.4008176008758461,0.20977249396533432,0.16259147471052132,-0.16383214372291294,-0.04250092156828267,-0.13545496008084365,0.4078967592731311,-0.5680941579372172,0.37472793972589374,-0.056451043980146054,0.44126330945534603,-0.5187842858037319,0.4076272304679452,0.1290820960309345,0.13942924925087868,-0.12285428270937226,-0.02331172337173787,0.009996198277703483,0.17202142286131133,-0.13582833360359947,0.3066652463091846
008,-0.05835877304648651,-0.19758629071317568,0.06941461652053338,-0.24418513512512385,-0.24994196796945856,0.2861747094185737,0.059560543244980946,0.3508353251229495,-0.14537235206048693,0.027898212438542402,0.08275326120178525,0.14510552243326796,0.1863039623223981,0.019326771234559836,0.18438666708941165,-0.03760494246265578,-0.344984621720128,0.4806469968740099,0.36724350070067524,-0.05837016070508222,-0.19355010666838002,-0.11290110843560897,-0.19024094449645368,-0.04373708537930543,-0.1876075357358573,0.4005216686186832,-0.4333759289701008,0.0775805012508631,-0.142619498705863,0.06964594205905195,-0.14708253407641192,-0.02826128961464497,-0.260398266503875,-0.13191613885705433,-0.1036213341176071,-0.285475127672431,-0.26117455407056633,0.4514209057947286,-0.4863705843350754,-0.08757010023010492,0.04117154100589754,0.07252683389823864,0.2919645781995336,0.20501166362808965,0.2059497788584903,0.1660593675861715,0.06318619786559326,0.1743404335858454,-0.11673234248243253,0.047875455803894074,-0.32026607020990994,-0.29313745407481206,0.0692290285400452,0.3311975634428025,0.028674023522604508,-0.015333279088989238,0.4541004766642114,0.1925957400045364,-0.42414112531616754,-0.028779633888920353,-0.1350885833670078,0.2081843500159739,-0.13697691055510475,0.09187564170834123
009,-0.023301425401625164,-0.1385895780624002,-0.3838110109049571,-0.03957460021337145,-0.293600589603986,0.1144170951178391,-0.021958795273588072,-0.019054949384360587,-0.13926869268197956,-0.08893162941346355,-0.4116611311131259,0.07218546079058291,0.05451373763084405,0.1655261790575463,-0.24205814081873295,-0.2517274409688736,-0.4557013424636846,0.4585719559432276,0.13148973649061507,-0.15804836268332662,-0.16842858279619372,-0.21150317890693965,-0.07195435092360919,0.76382399019737,-0.38948305848910275,0.1563918009922407,0.21813102289319097,0.20086910487382736,0.027299244562985714,0.14752907901109852,-0.2839206595394456,0.12649548829037388,-0.42616089994066403,-0.18304044023284333,-0.07811229859938812,-0.0022086702584964146,0.19853898874752643,-0.055427920189264845,-0.1887448207663454,-0.2312593793812931,0.27086250582364657,-0.06391127932445378,0.21371358153239314,0.16062056233135458,0.10722484901636614,0.1806041047839313,0.2194150469607038,0.10270190183998845,0.16554267032849035,-0.2100510676682273,0.1549390821685413,0.20185076703782137,0.07163051702908108,0.16139542111147312,0.10427199038208096,0.3351090023020438,0.35205104008886046,0.0905817052466868,-0.046587433795696576,-0.396406871569241,-0.36729626325025205,0.2953876698529695,0.14514806290430687,-0.1270485007210757
010,0.09612192524892021,0.002544203827939795,0.11088852349995626,-0.008659067087253322,-0.03369623801403562,-0.16851410130912992,-0.3347817470659849,-0.2259118085295005,-0.06827315214461457,0.1838979770647554,0.24441143024735063,-0.0909065849702536,-0.21378725190458137,0.3322084436128743,0.20249760643962778,-0.06204217263089594,0.07553608600364875,-0.2611704901913562,-0.3848999716971231,0.012248535922934178,-0.31605078643337536,-0.35699718691997256,-0.2681210383884668,-0.4214006087241463,0.05036125600414301,0.08551885099247375,0.13704981670838245,-0.2806247782728891,-0.39142705065634614,-0.13515793202256393,-0.2750285689302572,0.34767458768503784,-0.01774185005836529,-0.3666601532754736,-0.19904418387631306,-0.16261432673917764,-0.20591860251200994,-0.019270473996319454,0.0009648510724163395,-0.6130977766413248,-0.12875099749553953,0.40122060673351073,0.7126238982728494,0.7908568989804801,-0.19119856919308145,0.022299815223220054,-0.014286041935644492,0.27225071314839916,0.009370451161292606,0.35438203999434265,0.49173810777590393,0.1629675379885241,0.009292967166592614,0.6264982317593311,0.31281245765276694,0.6408922292834252,0.5754314670649079,0.10617191269151086,-1.052598567409823,-0.10056100510173133,-0.13790517192297452,-0.11027891491086148,0.30295102070875174,-0.05630727897488383
